parent|child|mi|containment|jaccard|dotproduct|card1|card2|size1|size2
ckan_keywords_north american waterfowl management plan|ckan_keywords_habitat joint ventures|0.00223711651412|1.0|1.0|0.00444444444444|2|2|6285|6285
ckan_keywords_waterfowl|ckan_keywords_habitat joint ventures|0.00223711651412|1.0|1.0|0.00444444444444|2|2|6285|6285
ckan_keywords_harmful substances|ckan_keywords_toxic substances|0.0118310611428|1.0|0.75|0.0183759778421|3|4|6285|6285
ckan_keywords_abundance|ckan_keywords_haulout location|0.00415597852032|1.0|1.0|0.00888888888889|2|2|6285|6285
ckan_keywords_aerial survey|ckan_keywords_haulout location|0.00415597852032|1.0|1.0|0.00888888888889|2|2|6285|6285
ckan_keywords_marine biology|ckan_keywords_haulout location|0.00415597852032|1.0|1.0|0.00888888888889|2|2|6285|6285
ckan_keywords_haulout location|ckan_keywords_pacific|0.00415597852032|1.0|0.4|0.00888888888889|2|4|6285|6285
ckan_keywords_population distribution|ckan_keywords_haulout location|0.00415597852032|1.0|1.0|0.00888888888889|2|2|6285|6285
ckan_keywords_steller sea lion|ckan_keywords_haulout location|0.00415597852032|1.0|1.0|0.00888888888889|2|2|6285|6285
ckan_keywords_chicken|ckan_keywords_heads|0.00223711651412|1.0|1.0|0.01|2|2|6285|6285
ckan_keywords_slaughterhouses|ckan_keywords_heads|0.00223711651412|1.0|1.0|0.01|2|2|6285|6285
ckan_keywords_health|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_health and safety|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00390625|2|10|6285|6285
ckan_keywords_health canada|ckan_subject_health_and_safety|0.00595469460432|1.0|0.00674157303370787|0.0177514792899|2|10|6285|6285
ckan_keywords_health care system|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00390625|2|10|6285|6285
ckan_keywords_healthy|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_gasoline|ckan_keywords_heavy fuel oil|0.00933801906022|1.0|1.0|0.05|2|2|6285|6285
ckan_keywords_hijacking|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_hires|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|2|19|6285|6285
ckan_keywords_hiv|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00390625|2|10|6285|6285
ckan_keywords_housing|ckan_keywords_aboriginal peoples|0.0214272987599|0.866666666666667|0.342105263157895|0.05078125|3|5|6285|6285
ckan_keywords_housing starts|ckan_subject_economics_and_industry|0.0115315494|1.0|0.00289121792555114|0.888888888889|2|21|6285|6285
ckan_keywords_commodity classification|ckan_keywords_hs|0.519121649204|1.0|1.0|11.4375|2|2|6285|6285
ckan_keywords_custom-basis merchandise trade data|ckan_keywords_hs|0.519121649204|1.0|1.0|11.4375|2|2|6285|6285
ckan_keywords_harmonized system|ckan_keywords_hs|0.519121649204|1.0|1.0|11.4375|2|2|6285|6285
ckan_keywords_hs|ckan_keywords_imports|0.519121649204|1.0|0.995918367346939|11.4375|2|4|6285|6285
ckan_keywords_international trade|ckan_keywords_hs|0.519121649204|1.0|1.0|11.4375|2|2|6285|6285
ckan_keywords_human biomonitoring|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00346020761246|2|10|6285|6285
ckan_keywords_humidity|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|2|4|6285|6285
ckan_keywords_hurricane|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_hydrogeological unit|ckan_subject_nature_and_environment|0.00223711651412|1.0|0.00334448160535117|0.0625|2|23|6285|6285
ckan_keywords_hydrogeology|ckan_subject_nature_and_environment|0.00223711651412|1.0|0.00334448160535117|0.0625|2|23|6285|6285
ckan_keywords_immigrants|ckan_keywords_immigration|0.0101104539007|1.0|0.357142857142857|0.0240289256198|4|3|6285|6285
ckan_keywords_immigration refugees and citizenship canada|ckan_subject_persons|0.0101104539007|1.0|0.0150602409638554|0.0240289256198|3|9|6285|6285
ckan_keywords_immunization.|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00390625|2|10|6285|6285
ckan_keywords_import terminal|ckan_keywords_import|0.0155934610303|1.0|0.230769230769231|0.09|2|4|6285|6285
ckan_keywords_importer|ckan_keywords_import|0.0178302485775|1.0|0.256410256410256|0.1525|3|4|6285|6285
ckan_keywords_hs10|ckan_keywords_importers by country|0.0125323204578|1.0|1.0|0.194444444444|2|2|6285|6285
ckan_keywords_hs6|ckan_keywords_importers by country|0.0125323204578|1.0|1.0|0.194444444444|2|2|6285|6285
ckan_keywords_importers|ckan_keywords_importers by country|0.0125323204578|1.0|1.0|0.194444444444|2|2|6285|6285
ckan_keywords_importers by city|ckan_keywords_importers by country|0.0125323204578|1.0|1.0|0.194444444444|2|2|6285|6285
ckan_keywords_importers by country|ckan_subject_economics_and_industry|0.00772005319367|1.0|0.00252981568485725|0.194444444444|2|21|6285|6285
ckan_keywords_origins|ckan_keywords_imports|0.00223711651412|1.0|0.00136054421768707|0.01|4|2|6285|6285
ckan_keywords_inactive status|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|2|19|6285|6285
ckan_keywords_accident|ckan_keywords_incident|0.00639302197141|1.0|0.6|0.0559555555556|4|3|6285|6285
ckan_keywords_incident|ckan_subject_health_and_safety|0.00642652171975|0.6|0.00671140939597315|0.0250913580247|4|10|6285|6285
ckan_keywords_incidents|ckan_subject_health_and_safety|0.00415597852032|1.0|0.00449438202247191|0.0246913580247|2|10|6285|6285
ckan_keywords_contributions|ckan_keywords_income statistics|0.0387222321032|0.838709677419355|0.242990654205607|0.108559027778|7|6|6285|6285
ckan_keywords_investment income|ckan_keywords_income statistics|0.0387082048497|1.0|0.254901960784314|0.108559027778|7|3|6285|6285
ckan_keywords_qualified investments|ckan_keywords_income statistics|0.0387082048497|1.0|0.254901960784314|0.108559027778|7|3|6285|6285
ckan_keywords_tax-free savings account|ckan_keywords_income statistics|0.0387082048497|1.0|0.254901960784314|0.108559027778|7|3|6285|6285
ckan_keywords_tfsa holders|ckan_keywords_income statistics|0.0387082048497|1.0|0.254901960784314|0.108559027778|7|3|6285|6285
ckan_keywords_withdrawals|ckan_keywords_income statistics|0.0387082048497|1.0|0.254901960784314|0.108559027778|7|3|6285|6285
ckan_keywords_income statistics; working income tax benefit; witb; credits; canada revenue agency|ckan_subject_economics_and_industry|0.0018646867018|1.0|0.00180701120346946|1.25|2|21|6285|6285
ckan_keywords_indeterminate employee|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|2|19|6285|6285
ckan_keywords_tax brackets and rates|ckan_keywords_indexation factor|0.00447419649963|1.0|1.0|0.1025|3|3|6285|6285
ckan_keywords_tax threshold|ckan_keywords_indexation factor|0.00447419649963|1.0|1.0|0.1025|3|3|6285|6285
ckan_keywords_indexation factor|ckan_subject_economics_and_industry|0.00276566204352|1.0|0.000722804481387785|0.1025|3|21|6285|6285
ckan_keywords_aboriginal lands|ckan_keywords_indians|0.0256065021961|1.0|0.551724137931034|0.0816326530612|3|2|6285|6285
ckan_keywords_indians|ckan_keywords_aboriginal peoples|0.0443786723159|1.0|0.805555555555556|0.132413903061|3|5|6285|6285
ckan_keywords_aboriginal rights|ckan_keywords_indians|0.0256065021961|1.0|0.551724137931034|0.0816326530612|3|2|6285|6285
ckan_keywords_agreements|ckan_keywords_indians|0.0256065021961|1.0|0.551724137931034|0.0816326530612|3|2|6285|6285
ckan_keywords_boundaries|ckan_keywords_indians|0.0256065021961|1.0|0.551724137931034|0.0816326530612|3|2|6285|6285
ckan_keywords_comprehensive land claim|ckan_keywords_indians|0.0256065021961|1.0|0.551724137931034|0.0816326530612|3|2|6285|6285
ckan_keywords_income|ckan_keywords_indians|0.0214256118653|1.0|0.448275862068966|0.05078125|3|2|6285|6285
ckan_keywords_index|ckan_keywords_indians|0.0214256118653|1.0|0.448275862068966|0.05078125|3|2|6285|6285
ckan_keywords_indigenous|ckan_keywords_indians|0.0256065021961|1.0|0.551724137931034|0.0816326530612|3|2|6285|6285
ckan_keywords_inuit|ckan_keywords_indians|0.0214256118653|1.0|0.448275862068966|0.05078125|3|2|6285|6285
ckan_keywords_self-government|ckan_keywords_indians|0.0256065021961|1.0|0.551724137931034|0.0816326530612|3|2|6285|6285
ckan_keywords_settlement lands|ckan_keywords_indians|0.0256065021961|1.0|0.551724137931034|0.0816326530612|3|2|6285|6285
ckan_keywords_well-being|ckan_keywords_indians|0.0214256118653|1.0|0.448275862068966|0.05078125|3|2|6285|6285
ckan_keywords_indians|ckan_subject_form_descriptors|0.0256170037039|0.551724137931034|0.313725490196078|0.0816326530612|3|7|6285|6285
ckan_topiccategory_boundaries|ckan_keywords_indians|0.0256065021961|1.0|0.551724137931034|0.0816326530612|3|2|6285|6285
ckan_keywords_basic|ckan_keywords_individual|0.00415597852032|1.0|1.0|0.02|2|2|6285|6285
ckan_keywords_infestation|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_inflows|ckan_keywords_transfers|0.00223711651412|1.0|0.0204081632653061|0.0123456790123|2|4|6285|6285
ckan_keywords_innovate or ensure technology transfer|ckan_keywords_export|0.00223711651412|1.0|0.0333333333333333|0.0016|2|3|6285|6285
ckan_keywords_inshore waters|ckan_topiccategory_biota|0.00223711651412|1.0|0.04|0.00346020761246|2|6|6285|6285
ckan_keywords_invasive alien species|ckan_keywords_biodiversity|0.00415597852032|1.0|0.25|0.02|2|5|6285|6285
ckan_keywords_federal regulations|ckan_keywords_invasive alien species|0.00415597852032|1.0|1.0|0.02|2|2|6285|6285
ckan_keywords_invasive species|ckan_keywords_invasive alien species|0.00415597852032|1.0|1.0|0.02|2|2|6285|6285
ckan_keywords_newly established|ckan_keywords_invasive alien species|0.00415597852032|1.0|1.0|0.02|2|2|6285|6285
ckan_keywords_regulatory actions|ckan_keywords_invasive alien species|0.00415597852032|1.0|1.0|0.02|2|2|6285|6285
ckan_keywords_risk analysis|ckan_keywords_invasive alien species|0.00415597852032|1.0|1.0|0.02|2|2|6285|6285
ckan_keywords_inventory|ckan_subject_nature_and_environment|0.00767537494433|1.0|0.0133779264214047|0.00308641975309|2|23|6285|6285
ckan_keywords_ircc|ckan_keywords_immigration|0.0101104539007|1.0|0.357142857142857|0.0240289256198|3|4|6285|6285
ckan_keywords_job|ckan_subject_labour|0.00223711651412|1.0|0.0028169014084507|0.00694444444444|2|12|6285|6285
ckan_keywords_career|ckan_keywords_jobs|0.00767537494433|1.0|0.4|0.0330578512397|3|2|6285|6285
ckan_keywords_employment|ckan_keywords_jobs|0.0109544064086|1.0|0.6|0.166666666667|3|2|6285|6285
ckan_keywords_full-time|ckan_keywords_jobs|0.00767537494433|1.0|0.4|0.0330578512397|3|2|6285|6285
ckan_keywords_graduates|ckan_keywords_jobs|0.00767537494433|1.0|0.4|0.0330578512397|3|2|6285|6285
ckan_keywords_part-time|ckan_keywords_jobs|0.00767537494433|1.0|0.4|0.0330578512397|3|2|6285|6285
ckan_keywords_kidnapping|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_kids|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_labour force|ckan_keywords_education|0.0214256118653|1.0|0.40625|0.05078125|2|3|6285|6285
ckan_keywords_earnings|ckan_keywords_labour market|0.00991234530913|1.0|1.0|0.0400022956841|3|3|6285|6285
ckan_keywords_lac-mégantic|ckan_keywords_export|0.00223711651412|1.0|0.0333333333333333|0.0016|2|3|6285|6285
ckan_keywords_phosphorus|ckan_keywords_lake winnipeg|0.00415597852032|1.0|1.0|0.0118343195266|2|2|6285|6285
ckan_keywords_lakes|ckan_keywords_environment|0.0163141173569|1.0|0.473684210526316|0.0313716946474|5|9|6285|6285
ckan_keywords_lampetra richardsoni; variety marifuga|ckan_keywords_fish|0.00223711651412|1.0|0.2|0.00591715976331|2|3|6285|6285
ckan_keywords_morrison creek lamprey|ckan_keywords_lampetra richardsoni; variety marifuga|0.00223711651412|1.0|1.0|0.00591715976331|2|2|6285|6285
ckan_keywords_pacfic|ckan_keywords_lampetra richardsoni; variety marifuga|0.00223711651412|1.0|1.0|0.00591715976331|2|2|6285|6285
ckan_keywords_acquisition|ckan_keywords_land|0.0436756696745|1.0|0.833333333333333|0.15306122449|4|2|6285|6285
ckan_keywords_amount contracted|ckan_keywords_land|0.0436756696745|1.0|0.833333333333333|0.15306122449|4|2|6285|6285
ckan_keywords_buildings|ckan_keywords_land|0.0436756696745|1.0|0.833333333333333|0.15306122449|4|2|6285|6285
ckan_keywords_contractor name|ckan_keywords_land|0.0436756696745|1.0|0.833333333333333|0.15306122449|4|2|6285|6285
ckan_keywords_land|ckan_keywords_expenditures|0.0437023618783|0.833333333333333|0.192307692307692|0.15306122449|4|5|6285|6285
ckan_keywords_global trends|ckan_keywords_land|0.00415597852032|1.0|0.0555555555555556|0.0165289256198|4|2|6285|6285
ckan_keywords_project|ckan_keywords_land|0.0436756696745|1.0|0.833333333333333|0.15306122449|4|2|6285|6285
ckan_keywords_landfill|ckan_subject_nature_and_environment|0.00767537494433|1.0|0.0133779264214047|0.00308641975309|2|23|6285|6285
ckan_keywords_landslide|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_language|ckan_keywords_census of population|0.0283199976571|1.0|0.189473684210526|1.125|2|4|6285|6285
ckan_keywords_layoff|ckan_subject_labour|0.00767537494433|1.0|0.0112676056338028|0.00756143667297|2|12|6285|6285
ckan_keywords_leak|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_leave of absence|ckan_subject_labour|0.00767537494433|1.0|0.0112676056338028|0.00756143667297|2|12|6285|6285
ckan_keywords_leave type|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|2|19|6285|6285
ckan_keywords_ledger|ckan_keywords_chart of accounts|0.0109544064086|1.0|0.315789473684211|0.00887573964497|2|5|6285|6285
ckan_keywords_liability|ckan_keywords_chart of accounts|0.0109544064086|1.0|0.315789473684211|0.00887573964497|2|5|6285|6285
ckan_keywords_licence|ckan_keywords_import|0.0155934610303|1.0|0.230769230769231|0.09|2|4|6285|6285
ckan_keywords_lighthouses|ckan_keywords_pacific|0.00223711651412|1.0|0.2|0.01|2|4|6285|6285
ckan_keywords_core responsibilities|ckan_keywords_list of program codes|0.0109544064086|1.0|1.0|0.0207612456747|2|2|6285|6285
ckan_keywords_living|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_lng|ckan_keywords_import|0.0155934610303|1.0|0.230769230769231|0.09|2|4|6285|6285
ckan_keywords_lunch|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_major fish stocks|ckan_keywords_status|0.00415597852032|1.0|0.133333333333333|0.02|2|8|6285|6285
ckan_keywords_major ions|ckan_keywords_metals|0.020031110524|1.0|0.846153846153846|0.0397333726519|5|7|6285|6285
ckan_keywords_man-made|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_management|ckan_keywords_biodiversity|0.00223711651412|1.0|0.125|0.00591715976331|2|5|6285|6285
ckan_keywords_ecological integrity|ckan_keywords_management|0.00223711651412|1.0|1.0|0.00591715976331|2|2|6285|6285
ckan_keywords_restoration|ckan_keywords_management|0.00223711651412|1.0|1.0|0.00591715976331|2|2|6285|6285
ckan_keywords_stresses|ckan_keywords_management|0.00223711651412|1.0|1.0|0.00591715976331|2|2|6285|6285
ckan_keywords_map|ckan_subject_nature_and_environment|0.00767537494433|1.0|0.0133779264214047|0.00308641975309|2|23|6285|6285
ckan_keywords_boundary files|ckan_keywords_mapping|0.0646866359363|1.0|1.0|0.75|2|2|6285|6285
ckan_keywords_census geography|ckan_keywords_mapping|0.0646866359363|1.0|1.0|0.75|2|2|6285|6285
ckan_keywords_correspondence files|ckan_keywords_mapping|0.0646866359363|1.0|1.0|0.75|2|2|6285|6285
ckan_keywords_geographic information systems|ckan_keywords_mapping|0.0646866359363|1.0|1.0|0.75|2|2|6285|6285
ckan_keywords_health regions|ckan_keywords_mapping|0.0646866359363|1.0|1.0|0.75|2|2|6285|6285
ckan_keywords_reference maps|ckan_keywords_mapping|0.0646866359363|1.0|1.0|0.75|2|2|6285|6285
ckan_keywords_mapping|ckan_subject_health_and_safety|0.0646866359363|1.0|0.107865168539326|0.75|2|10|6285|6285
ckan_keywords_ei|ckan_keywords_mar|0.0624424393272|1.0|1.0|1.27777777778|2|2|6285|6285
ckan_keywords_mar|ckan_keywords_employment insurance|0.0624424393272|1.0|0.938775510204082|1.27777777778|2|3|6285|6285
ckan_keywords_market|ckan_keywords_export|0.00223711651412|1.0|0.0333333333333333|0.0016|2|3|6285|6285
ckan_keywords_heads|ckan_keywords_market information|0.00223711651412|1.0|1.0|0.01|2|2|6285|6285
ckan_keywords_maximum wage|ckan_subject_labour|0.00223711651412|1.0|0.0028169014084507|0.00694444444444|2|12|6285|6285
ckan_keywords_military|ckan_keywords_meals|0.00415597852032|1.0|0.2|0.222222222222|3|2|6285|6285
ckan_keywords_meals|ckan_subject_health_and_safety|0.0141104273768|0.8|0.0178970917225951|0.00274348422497|3|10|6285|6285
ckan_subject_military|ckan_keywords_meals|0.00352012757802|0.5|0.166666666666667|0.222222222222|3|2|6285|6285
ckan_keywords_mean sea level pressure|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|2|4|6285|6285
ckan_keywords_median wage|ckan_subject_labour|0.00223711651412|1.0|0.0028169014084507|0.00694444444444|2|12|6285|6285
ckan_keywords_mercury|ckan_keywords_pollution|0.00767559434291|0.8|0.363636363636364|0.0138408304498|3|4|6285|6285
ckan_keywords_metals and trace elements|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00346020761246|2|10|6285|6285
ckan_keywords_meteorological|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_meteorological service of canada|ckan_topiccategory_environment|0.0592890405228|1.0|0.475|0.0321670088154|3|16|6285|6285
ckan_keywords_environment and climate change canada|ckan_keywords_meteorology|0.0592890405228|1.0|1.0|0.0321670088154|3|3|6285|6285
ckan_keywords_methylmercury|ckan_keywords_toxic substances|0.0118310611428|1.0|0.75|0.0183759778421|3|4|6285|6285
ckan_keywords_minutely data|ckan_topiccategory_environment|0.0592890405228|1.0|0.475|0.0321670088154|3|16|6285|6285
ckan_keywords_mount sutton|ckan_keywords_air|0.00223711651412|1.0|0.0588235294117647|0.00826446280992|2|6|6285|6285
ckan_keywords_environment and climate change canada|ckan_keywords_msc|0.0592890405228|1.0|1.0|0.0321670088154|3|3|6285|6285
ckan_keywords_msc|ckan_topiccategory_environment|0.0592890405228|1.0|0.475|0.0321670088154|3|16|6285|6285
ckan_keywords_msl|ckan_subject_nature_and_environment|0.0283199976571|1.0|0.0602006688963211|0.00665680473373|2|23|6285|6285
ckan_keywords_naics|ckan_keywords_general public|0.094028279227|1.0|0.6875|0.179216406489|3|5|6285|6285
ckan_keywords_goods and services tax|ckan_keywords_naics|0.0361724926304|1.0|0.363636363636364|0.0495867768595|3|2|6285|6285
ckan_keywords_gst-hst collected|ckan_keywords_naics|0.0361724926304|1.0|0.363636363636364|0.0495867768595|3|2|6285|6285
ckan_keywords_gst-hst credits|ckan_keywords_naics|0.0361724926304|1.0|0.363636363636364|0.0495867768595|3|2|6285|6285
ckan_keywords_gst-hst returns|ckan_keywords_naics|0.0361724926304|1.0|0.363636363636364|0.0495867768595|3|2|6285|6285
ckan_keywords_harmonised sales tax|ckan_keywords_naics|0.0361724926304|1.0|0.363636363636364|0.0495867768595|3|2|6285|6285
ckan_keywords_input tax credits|ckan_keywords_naics|0.0361724926304|1.0|0.363636363636364|0.0495867768595|3|2|6285|6285
ckan_keywords_legal entity status|ckan_keywords_naics|0.0361724926304|1.0|0.363636363636364|0.0495867768595|3|2|6285|6285
ckan_keywords_net tax|ckan_keywords_naics|0.0361724926304|1.0|0.363636363636364|0.0495867768595|3|2|6285|6285
ckan_keywords_national|ckan_keywords_environmental indicators|0.00806614550379|0.75|0.09375|0.0202730814299|5|14|6285|6285
ckan_keywords_basic|ckan_keywords_national child benefit supplement|0.00415597852032|1.0|1.0|0.02|2|2|6285|6285
ckan_keywords_nhs|ckan_keywords_national household survey|0.0335983317316|1.0|1.0|2.44444444444|2|2|6285|6285
ckan_keywords_national household survey|ckan_subject_persons|0.0257257181976|1.0|0.0662650602409639|2.44444444444|2|9|6285|6285
ckan_keywords_national monitoring section|ckan_subject_health_and_safety|0.00595469460432|1.0|0.00674157303370787|0.0177514792899|2|10|6285|6285
ckan_keywords_national parks|ckan_keywords_environmental indicators|0.00431340401677|1.0|0.0483870967741935|0.0134480239608|4|14|6285|6285
ckan_keywords_natural disasters|ckan_subject_form_descriptors|0.00767537494433|1.0|0.105263157894737|0.0330578512397|2|7|6285|6285
ckan_keywords_historical summary|ckan_keywords_natural gas exports|0.017084034427|1.0|1.0|0.4|2|2|6285|6285
ckan_keywords_purchaser type|ckan_keywords_natural gas exports|0.017084034427|1.0|1.0|0.4|2|2|6285|6285
ckan_keywords_natural gas exports|ckan_keywords_volume|0.017084034427|1.0|0.909090909090909|0.4|2|3|6285|6285
ckan_keywords_biological resources|ckan_keywords_nature|0.0118310611428|1.0|0.272727272727273|0.0585802469136|8|4|6285|6285
ckan_keywords_compliance rate|ckan_keywords_nature|0.00415597852032|1.0|0.0909090909090909|0.0246913580247|8|2|6285|6285
ckan_keywords_conservation|ckan_keywords_nature|0.00890031396711|0.833333333333333|0.217391304347826|0.0281130834977|8|4|6285|6285
ckan_keywords_protected habitats|ckan_keywords_nature|0.00717904789918|1.0|0.181818181818182|0.0268905298276|8|4|6285|6285
ckan_keywords_nature|ckan_subject_nature_and_environment|0.0311022685947|1.0|0.0735785953177258|0.154603016801|8|23|6285|6285
ckan_keywords_nav canada|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|2|4|6285|6285
ckan_keywords_ne nature and environment|ckan_keywords_canada|0.00767537494433|1.0|0.0952380952380952|0.0236686390533|2|6|6285|6285
ckan_keywords_ne nature and environment birds|ckan_keywords_canada|0.00767537494433|1.0|0.0952380952380952|0.0236686390533|2|6|6285|6285
ckan_keywords_nitrogen oxides|ckan_keywords_emissions|0.0182326869248|1.0|0.526315789473684|0.0219792521631|4|8|6285|6285
ckan_keywords_capital stock|ckan_keywords_non-financial|0.00415597852032|1.0|1.0|0.0102040816327|2|2|6285|6285
ckan_keywords_contributed surplus|ckan_keywords_non-financial|0.00415597852032|1.0|1.0|0.0102040816327|2|2|6285|6285
ckan_keywords_enterprise crown corporations|ckan_keywords_non-financial|0.00415597852032|1.0|1.0|0.0102040816327|2|2|6285|6285
ckan_keywords_financial|ckan_keywords_non-financial|0.00415597852032|1.0|1.0|0.0102040816327|2|2|6285|6285
ckan_keywords_non-financial|ckan_keywords_public accounts|0.00243867030524|1.0|0.0161290322580645|0.0102040816327|2|6|6285|6285
ckan_keywords_balsam fir|ckan_keywords_non-native mammals|0.00415597852032|1.0|1.0|0.03125|2|2|6285|6285
ckan_keywords_browse|ckan_keywords_non-native mammals|0.00415597852032|1.0|1.0|0.03125|2|2|6285|6285
ckan_keywords_forest regeneration|ckan_keywords_non-native mammals|0.00415597852032|1.0|1.0|0.03125|2|2|6285|6285
ckan_keywords_moose|ckan_keywords_non-native mammals|0.00415597852032|1.0|1.0|0.03125|2|2|6285|6285
ckan_keywords_non-native mammals|ckan_keywords_newfoundland|0.00415597852032|1.0|0.00888888888888889|0.03125|2|3|6285|6285
ckan_keywords_snowshoe hare|ckan_keywords_non-native mammals|0.00415597852032|1.0|1.0|0.03125|2|2|6285|6285
ckan_keywords_non-profit organizations|ckan_subject_economics_and_industry|0.0578927960769|1.0|0.0151788941091435|0.12962962963|2|21|6285|6285
ckan_keywords_nova scotia|ckan_keywords_ontario|0.221175892813|1.0|0.854406130268199|0.87109375|2|4|6285|6285
ckan_keywords_npri|ckan_subject_nature_and_environment|0.00767537494433|1.0|0.0133779264214047|0.00308641975309|2|23|6285|6285
ckan_keywords_nuclear|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_nunavut|ckan_keywords_canada revenue agency|0.221197146888|0.961206896551724|0.758503401360544|0.87109375|3|7|6285|6285
ckan_keywords_coal|ckan_keywords_nunavut|0.0155934610303|1.0|0.0387931034482759|0.0625|3|2|6285|6285
ckan_keywords_coal licences|ckan_keywords_nunavut|0.0155934610303|1.0|0.0387931034482759|0.0625|3|2|6285|6285
ckan_keywords_exploration|ckan_keywords_nunavut|0.0155934610303|1.0|0.0387931034482759|0.0625|3|2|6285|6285
ckan_keywords_mineral claims|ckan_keywords_nunavut|0.0155934610303|1.0|0.0387931034482759|0.0625|3|2|6285|6285
ckan_keywords_mineral tenure|ckan_keywords_nunavut|0.0155934610303|1.0|0.0387931034482759|0.0625|3|2|6285|6285
ckan_keywords_mining industry|ckan_keywords_nunavut|0.0155934610303|1.0|0.0387931034482759|0.0625|3|2|6285|6285
ckan_keywords_mining leases|ckan_keywords_nunavut|0.0155934610303|1.0|0.0387931034482759|0.0625|3|2|6285|6285
ckan_keywords_prospecting|ckan_keywords_nunavut|0.0155934610303|1.0|0.0387931034482759|0.0625|3|2|6285|6285
ckan_keywords_resource development|ckan_keywords_nunavut|0.0155934610303|1.0|0.0387931034482759|0.0625|3|2|6285|6285
ckan_keywords_nutrients|ckan_keywords_water quality|0.0245018385607|1.0|0.7|0.056012136623|7|9|6285|6285
ckan_keywords_nutrition|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_nutrition facts table|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00390625|2|10|6285|6285
ckan_keywords_amber durum|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_barley|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_beans|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_canola|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_chick peas|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_corn|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_countries|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_county|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_destination|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_fababean|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
ckan_keywords_flax|ckan_keywords_oat|0.00415597852032|1.0|1.0|0.00274348422497|2|2|6285|6285
